subdistrict_id,subdistrict_url,street_url,cutsheet_url
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/24724/Sugarwood-Court-Porters-Lake,https://www.viewpoint.ca/cutsheet/202526645/1/267-Sugarwood-Court-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/25366/Three-Fathom-Harbour-Road-Three-Fathom-Harbour,https://www.viewpoint.ca/cutsheet/202519260/5/Lot-R3-Three-Fathom-Harbour-Road-Three-Fathom-Harbour
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/25366/Three-Fathom-Harbour-Road-Three-Fathom-Harbour,https://www.viewpoint.ca/cutsheet/202519261/5/B2-Three-Fathom-Harbour-Road-Three-Fathom-Harbour
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/26951/Whisper-Ridge-Porters-Lake,https://www.viewpoint.ca/cutsheet/202527395/5/50-Whisper-Ridge-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/26951/Whisper-Ridge-Porters-Lake,https://www.viewpoint.ca/cutsheet/202527397/5/60-Whisper-Ridge-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/32988/Half-Island-Point-Unknown-Three-Fathom-Harbour,https://www.viewpoint.ca/cutsheet/202603666/5/Half-Island-Point-Three-Fathom-Harbour
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/36444/Old-Road-West-Chezzetcook,https://www.viewpoint.ca/cutsheet/202524420/5/0-Deerfoot-Ridge-West-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/36447/Maclellon-Island-Unknown-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202516002/5/0-Maclellon-Island-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/4928/Colford-Drive-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202523411/2/5-Colford-Drive-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/5120/Conrod-Road-Grand-Desert,https://www.viewpoint.ca/cutsheet/202604686/5/57-Conrod-Road-Grand-Desert
