cutsheet_url,pid,listing_id,class_id,ldate,sdate,expdate,dom,lprice,sprice,stid
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,202119431,1,2021-07-27,2021-08-11,2021-08-12,15,299900,314500,2
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,201602750,3,2016-02-22,,2016-04-11,49,284900,,3
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,201602751,1,2016-02-22,,2016-04-11,49,142900,,3
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,6083204,1,2015-07-20,,2015-10-19,91,149000,,1
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,6057069,1,2014-05-29,,2014-11-28,183,159900,,1
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,6053451,1,2013-04-24,,2013-09-26,155,156900,,1
https://www.viewpoint.ca/cutsheet/202605879/1/152B-Orchard-Street-Berwick,55514970,6050062,1,2012-02-29,,2012-08-29,182,169900,,1
https://www.viewpoint.ca/cutsheet/202527666/1/1202-Owen-Road-Kentville,55049985,202527666,1,2025-11-10,,2025-11-10,149,379900,,5
https://www.viewpoint.ca/cutsheet/202527666/1/1202-Owen-Road-Kentville,55049985,201815486,1,2018-06-22,2018-07-19,2018-07-19,27,80000,78000,2
https://www.viewpoint.ca/cutsheet/202527666/1/1202-Owen-Road-Kentville,55049985,6035915,1,2007-07-05,2007-12-11,2007-12-11,159,124500,115000,2
https://www.viewpoint.ca/cutsheet/202602253/1/373-Park-Street-Kentville,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202602253/1/373-Park-Street-Kentville,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202602253/1/373-Park-Street-Kentville,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202519836/1/439-Park-Street-Kentville,55349120,202519836,1,2025-08-06,,2025-12-15,245,384500,,5
https://www.viewpoint.ca/cutsheet/202528846/1/Bezanson-Drive-Berwick,55533350,202528846,1,2025-12-01,,2025-12-01,128,499000,,5
https://www.viewpoint.ca/cutsheet/202528846/1/Bezanson-Drive-Berwick,55533350,202501075,5,2025-01-17,2025-04-17,2025-04-21,90,62500,62500,2
https://www.viewpoint.ca/cutsheet/202528846/1/Bezanson-Drive-Berwick,55533350,201615805,5,2016-07-14,,2025-01-01,3093,60000,,1
https://www.viewpoint.ca/cutsheet/202602882/1/1529-Pereau-Road-Delhaven,55019129,202602882,1,2026-02-17,,2026-02-17,50,449000,,5
https://www.viewpoint.ca/cutsheet/202602882/1/1529-Pereau-Road-Delhaven,55019129,201818884,1,2018-07-27,,2018-12-21,147,209000,,1
https://www.viewpoint.ca/cutsheet/202602882/1/1529-Pereau-Road-Delhaven,55019129,201618602,1,2016-08-23,,2017-08-24,366,219000,,1
https://www.viewpoint.ca/cutsheet/202602882/1/1529-Pereau-Road-Delhaven,55019129,6029696,1,2005-05-24,2005-08-16,2005-08-16,84,174400,160000,2
https://www.viewpoint.ca/cutsheet/202600957/1/10-Peterson-Street-Cambridge,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202600957/1/10-Peterson-Street-Cambridge,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202600957/1/10-Peterson-Street-Cambridge,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202524267/1/994-Pleasant-Street-Canning,55007181,202524267,1,2025-09-23,,2025-09-24,197,499000,,5
https://www.viewpoint.ca/cutsheet/202601371/1/113-Pleasant-Street-Wolfville,55520696,202601371,1,2026-01-23,,2026-04-07,75,494000,0,6
https://www.viewpoint.ca/cutsheet/202601371/1/113-Pleasant-Street-Wolfville,55520696,4916840,1,2013-12-09,,2014-06-09,182,239500,,1
https://www.viewpoint.ca/cutsheet/202527291/1/158-Plover-Lane-North-Grand-Pre,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202527291/1/158-Plover-Lane-North-Grand-Pre,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202527291/1/158-Plover-Lane-North-Grand-Pre,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202525598/1/4-Acorn-Lane-Kingston,55483564,202525598,1,2025-10-10,,2025-10-10,180,519900,,5
https://www.viewpoint.ca/cutsheet/202604189/1/1435-Princess-Crescent-Coldbrook,55045934,6035377,1,2007-09-24,2007-10-10,2007-10-10,16,249900,247000,2
https://www.viewpoint.ca/cutsheet/202604188/1/1437-Princess-Crescent-Coldbrook,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202604188/1/1437-Princess-Crescent-Coldbrook,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202604188/1/1437-Princess-Crescent-Coldbrook,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202529067/1/5615-Prospect-Road-New-Minas,55433494,202529067,1,2025-12-02,,2025-12-04,127,299900,,5
https://www.viewpoint.ca/cutsheet/202529067/1/5615-Prospect-Road-New-Minas,55433494,202124439,1,2021-09-23,2021-12-07,2021-12-09,75,164900,150000,2
https://www.viewpoint.ca/cutsheet/202529067/1/5615-Prospect-Road-New-Minas,55433494,202013504,1,2020-07-20,,2020-11-03,106,144900,,1
https://www.viewpoint.ca/cutsheet/202529067/1/5615-Prospect-Road-New-Minas,55433494,201705581,1,2017-03-20,,2017-10-21,215,128500,,1
https://www.viewpoint.ca/cutsheet/202529067/1/5615-Prospect-Road-New-Minas,55433494,6084575,1,2015-10-16,,2016-04-14,181,139900,,1
https://www.viewpoint.ca/cutsheet/202602051/1/2700-Prospect-Road-Cambridge,55167258,202602051,1,2026-02-03,,2026-02-03,64,649900,,5
https://www.viewpoint.ca/cutsheet/202602051/1/2700-Prospect-Road-Cambridge,55167258,202002617,1,2020-02-12,2020-05-27,2020-05-27,105,359500,367000,2
https://www.viewpoint.ca/cutsheet/202602051/1/2700-Prospect-Road-Cambridge,55167258,6043721,1,2010-05-03,2010-08-23,2010-08-23,112,299900,290000,2
https://www.viewpoint.ca/cutsheet/202603517/1/Lot-214-Queens-Court-Kentville,55502397,202603517,1,2026-02-27,,2026-02-27,40,599900,,5
https://www.viewpoint.ca/cutsheet/202603517/1/Lot-214-Queens-Court-Kentville,55502397,5141085,5,2015-02-10,,2017-04-10,790,69900,,3
https://www.viewpoint.ca/cutsheet/202603668/1/Lot-216-Queens-Court-Kentville,55502413,202603668,1,2026-03-02,,2026-03-02,37,685000,,5
https://www.viewpoint.ca/cutsheet/202603668/1/Lot-216-Queens-Court-Kentville,55502413,202503134,1,2025-02-17,,2026-03-01,377,599900,,1
https://www.viewpoint.ca/cutsheet/202603668/1/Lot-216-Queens-Court-Kentville,55502413,202406914,1,2024-04-10,,2025-02-11,307,599900,,1
https://www.viewpoint.ca/cutsheet/202603668/1/Lot-216-Queens-Court-Kentville,55502413,201823920,5,2018-09-26,,2020-09-26,731,54900,,1
https://www.viewpoint.ca/cutsheet/202606242/1/169-Rivercrest-Lane-Greenwood,55546394,202606242,1,2026-04-02,,2026-04-02,6,635000,,5
https://www.viewpoint.ca/cutsheet/202606242/1/169-Rivercrest-Lane-Greenwood,55546394,202313877,1,2023-07-06,2023-07-10,2023-07-10,4,574900,580788,2
https://www.viewpoint.ca/cutsheet/202600938/1/206-Rivercrest-Lane-Greenwood,55552749,202600938,1,2026-01-16,,2026-01-16,82,690000,,5
https://www.viewpoint.ca/cutsheet/202600938/1/206-Rivercrest-Lane-Greenwood,55552749,202520201,1,2025-08-11,,2025-12-12,123,715000,,1
https://www.viewpoint.ca/cutsheet/202522966/1/28-Bishop-Avenue-New-Minas,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202522966/1/28-Bishop-Avenue-New-Minas,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202522966/1/28-Bishop-Avenue-New-Minas,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202525885/1/15-Ross-Creek-Drive-Ross-Creek,55002281,202525885,1,2025-10-15,,2025-10-15,175,299000,,5
https://www.viewpoint.ca/cutsheet/202525885/1/15-Ross-Creek-Drive-Ross-Creek,55002281,202104583,1,2021-03-09,2021-08-24,2021-08-25,168,115000,100000,2
https://www.viewpoint.ca/cutsheet/202525885/1/15-Ross-Creek-Drive-Ross-Creek,55002281,201812085,1,2018-05-18,2018-09-24,2018-09-25,129,79900,55000,2
https://www.viewpoint.ca/cutsheet/202424445/1/3118-Black-River-Road-Newtonville,55370555,202424445,1,2024-10-11,,2024-10-11,544,680000,,5
https://www.viewpoint.ca/cutsheet/202606290/1/868-Shawn-Drive-Kingston,55082846,202606290,1,2026-04-03,,2026-04-07,5,515000,0,6
https://www.viewpoint.ca/cutsheet/202606290/1/868-Shawn-Drive-Kingston,55082846,202208264,1,2022-04-27,2022-05-04,2022-05-04,7,364900,410000,2
https://www.viewpoint.ca/cutsheet/202606290/1/868-Shawn-Drive-Kingston,55082846,201806105,1,2018-03-27,2018-07-20,2018-07-20,115,224900,215000,2
https://www.viewpoint.ca/cutsheet/202606290/1/868-Shawn-Drive-Kingston,55082846,6059356,1,2015-03-31,,2015-05-14,44,244900,,1
https://www.viewpoint.ca/cutsheet/202606290/1/868-Shawn-Drive-Kingston,55082846,6042050,1,2009-12-17,2010-01-07,2010-01-07,21,175500,170000,2
https://www.viewpoint.ca/cutsheet/202525033/1/1000-Sherman-Belcher-Road-Centreville,55045934,6035377,1,2007-09-24,2007-10-10,2007-10-10,16,249900,247000,2
https://www.viewpoint.ca/cutsheet/202606476/1/15-Sherry-Avenue-North-Kentville,55258917,202606476,1,2026-04-07,,2026-04-07,1,459000,,5
https://www.viewpoint.ca/cutsheet/202603464/1/21-Sherry-Avenue-Kentville,55258933,202603464,1,2026-02-26,,2026-02-27,41,409000,,5
https://www.viewpoint.ca/cutsheet/202605955/1/1074-Station-Road-Road-Aylesford,55532592,202605955,1,2026-03-31,,2026-10-01,8,295000,,5
https://www.viewpoint.ca/cutsheet/202605955/1/1074-Station-Road-Road-Aylesford,55532592,202203577,1,2022-03-07,2022-04-11,2022-04-12,35,240000,242500,2
https://www.viewpoint.ca/cutsheet/202605955/1/1074-Station-Road-Road-Aylesford,55532592,202113593,3,2021-05-31,,2021-11-03,156,795000,,1
https://www.viewpoint.ca/cutsheet/202514589/1/Lot-14-Steeple-View-Drive-Port-Williams,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202514589/1/Lot-14-Steeple-View-Drive-Port-Williams,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202514589/1/Lot-14-Steeple-View-Drive-Port-Williams,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202602478/1/85-Steeple-View-Drive-Port-Williams,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202602478/1/85-Steeple-View-Drive-Port-Williams,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202602478/1/85-Steeple-View-Drive-Port-Williams,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202604683/1/131-Stirling-Avenue-Wolfville,55548580,202604683,1,2026-03-16,,2026-03-16,23,779900,,5
https://www.viewpoint.ca/cutsheet/202602867/1/1004-Summer-Street-Canning,55020911,202602867,1,2026-02-17,,2026-03-23,50,324900,0,6
https://www.viewpoint.ca/cutsheet/202602867/1/1004-Summer-Street-Canning,55020911,202525592,1,2025-10-10,2025-10-22,2025-10-22,12,74000,78100,2
https://www.viewpoint.ca/cutsheet/202527973/1/830-Summerfield-Court-North-Kentville,55363790,202527973,1,2025-11-13,,2025-11-14,146,699000,,5
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202604626,1,2026-03-16,,2026-03-16,23,369900,,5
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202602982,1,2026-02-18,,2026-03-09,19,359900,,3
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202600512,1,2026-01-09,,2026-01-10,1,345000,,3
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202515285,1,2025-06-20,,2025-12-23,186,379900,,1
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202420680,1,2024-08-22,,2024-09-24,33,379900,,3
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202407962,1,2024-04-21,,2024-07-02,72,399500,,3
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202319811,1,2023-09-19,,2023-11-09,51,389900,,3
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202122466,1,2021-08-31,2021-09-27,2021-09-27,27,159900,159900,2
https://www.viewpoint.ca/cutsheet/202604626/1/114-Bog-Road-Berwick-West,55071872,202022167,1,2020-10-22,,2021-04-23,183,159900,,1
https://www.viewpoint.ca/cutsheet/202606515/1/5-Tailfeather-Court-North-Kentville,55505143,202606515,1,2026-04-07,,2026-04-07,1,594900,,5
https://www.viewpoint.ca/cutsheet/202606515/1/5-Tailfeather-Court-North-Kentville,55505143,202408120,1,2024-04-24,2024-05-21,2024-05-21,27,549900,552000,2
https://www.viewpoint.ca/cutsheet/202606515/1/5-Tailfeather-Court-North-Kentville,55505143,202006413,1,2020-04-20,2020-05-19,2020-05-20,29,339900,330000,2
https://www.viewpoint.ca/cutsheet/202606515/1/5-Tailfeather-Court-North-Kentville,55505143,6045387,1,2010-02-03,2011-03-29,2011-03-29,419,307000,299000,2
https://www.viewpoint.ca/cutsheet/202606389/1/28-Terra-Nova-Drive-Greenwood,55476337,202606389,1,2026-04-07,,2026-04-07,1,569900,,5
https://www.viewpoint.ca/cutsheet/202606389/1/28-Terra-Nova-Drive-Greenwood,55476337,202204123,1,2022-03-14,2022-03-16,2022-03-16,2,495000,520000,2
https://www.viewpoint.ca/cutsheet/202606389/1/28-Terra-Nova-Drive-Greenwood,55476337,6059304,1,2015-04-21,2015-06-17,2015-06-17,57,299900,290000,2
https://www.viewpoint.ca/cutsheet/202606389/1/28-Terra-Nova-Drive-Greenwood,55476337,6045530,1,2010-04-27,2011-04-18,2011-04-18,356,255000,260000,2
https://www.viewpoint.ca/cutsheet/202606389/1/28-Terra-Nova-Drive-Greenwood,55476337,6073194,5,2010-04-14,2010-04-16,2010-04-16,2,45900,45900,2
https://www.viewpoint.ca/cutsheet/202606087/1/68-Terra-Nova-Drive-Greenwood,55518963,202606087,1,2026-04-01,,2026-04-01,7,545000,,5
https://www.viewpoint.ca/cutsheet/202606087/1/68-Terra-Nova-Drive-Greenwood,55518963,201903968,1,2019-03-04,2019-03-20,2019-03-20,16,324900,320000,2
https://www.viewpoint.ca/cutsheet/202606087/1/68-Terra-Nova-Drive-Greenwood,55518963,6058950,1,2013-04-29,2015-04-27,2015-04-27,728,299900,294000,2
https://www.viewpoint.ca/cutsheet/202525347/1/1007-Terrys-Creek-Road-Port-Williams,55036883,202525347,1,2025-10-06,,2025-12-10,184,485000,,5
https://www.viewpoint.ca/cutsheet/202606198/1/885-Thompson-Road-Waterville,55466668,202606198,1,2026-04-02,,2026-04-02,6,549900,,5
https://www.viewpoint.ca/cutsheet/202606198/1/885-Thompson-Road-Waterville,55466668,202010197,1,2020-06-12,2020-10-29,2020-10-30,139,264900,250000,2
https://www.viewpoint.ca/cutsheet/202606198/1/885-Thompson-Road-Waterville,55466668,201918531,1,2019-07-26,,2019-10-03,69,279000,,1
https://www.viewpoint.ca/cutsheet/202606198/1/885-Thompson-Road-Waterville,55466668,6032178,1,2006-07-28,2006-08-25,2006-08-25,28,179000,179000,2
https://www.viewpoint.ca/cutsheet/202604059/1/1029-Upper-Church-Street-North-Kentville,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202604059/1/1029-Upper-Church-Street-North-Kentville,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202604059/1/1029-Upper-Church-Street-North-Kentville,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202605795/1/402-Ward-Road-Greenwood-Square,55359483,202605795,1,2026-03-30,,2026-03-30,9,484900,,5
https://www.viewpoint.ca/cutsheet/202605795/1/402-Ward-Road-Greenwood-Square,55359483,201820338,1,2018-08-13,2018-11-19,2018-11-19,98,199900,180000,2
https://www.viewpoint.ca/cutsheet/202603468/1/16-Whidden-Avenue-Wolfville,55523096,202603468,1,2026-02-27,,2026-02-27,40,749900,,5
https://www.viewpoint.ca/cutsheet/202603468/1/16-Whidden-Avenue-Wolfville,55523096,202523102,1,2025-09-11,,2025-10-30,49,689900,,3
https://www.viewpoint.ca/cutsheet/202601179/1/18-Whidden-Avenue-Wolfville,55552053,202601179,1,2026-01-20,,2026-01-20,78,729500,,5
https://www.viewpoint.ca/cutsheet/202601179/1/18-Whidden-Avenue-Wolfville,55552053,202516661,1,2025-07-04,,2026-01-20,200,729900,,3
https://www.viewpoint.ca/cutsheet/202601179/1/18-Whidden-Avenue-Wolfville,55552053,202423216,1,2024-09-25,,2025-06-20,268,749900,,3
https://www.viewpoint.ca/cutsheet/202601363/1/27-Whidden-Avenue-Wolfville,55479661,202601363,1,2026-01-23,,2026-01-23,75,415000,,5
https://www.viewpoint.ca/cutsheet/202601363/1/27-Whidden-Avenue-Wolfville,55479661,202507950,1,2025-04-15,2025-04-30,2025-09-17,15,389500,380000,2
https://www.viewpoint.ca/cutsheet/202601363/1/27-Whidden-Avenue-Wolfville,55479661,202413647,1,2024-06-12,,2024-12-10,181,375000,,1
https://www.viewpoint.ca/cutsheet/202601363/1/27-Whidden-Avenue-Wolfville,55479661,6028133,1,2006-04-11,2006-06-22,2006-06-22,72,149900,146000,2
https://www.viewpoint.ca/cutsheet/202605542/1/Lot-106-White-Wing-Court-North-Kentville,55527527,202605542,1,2026-03-26,,2026-03-26,13,799900,,5
https://www.viewpoint.ca/cutsheet/202605542/1/Lot-106-White-Wing-Court-North-Kentville,55527527,201724758,5,2017-09-27,,2020-09-26,1095,69900,,1
https://www.viewpoint.ca/cutsheet/202606347/1/584-Brandy-Avenue-Greenwood,55308837,202606347,1,2026-04-06,,2026-04-06,2,459900,,5
https://www.viewpoint.ca/cutsheet/202606347/1/584-Brandy-Avenue-Greenwood,55308837,201804927,1,2018-03-13,2018-05-14,2018-05-14,62,249900,242000,2
https://www.viewpoint.ca/cutsheet/202606347/1/584-Brandy-Avenue-Greenwood,55308837,6058797,1,2015-02-12,2015-07-03,2015-07-03,141,219900,204000,2
https://www.viewpoint.ca/cutsheet/202606347/1/584-Brandy-Avenue-Greenwood,55308837,6057549,1,2014-07-27,,2015-01-27,184,234900,,1
https://www.viewpoint.ca/cutsheet/202606347/1/584-Brandy-Avenue-Greenwood,55308837,6036657,1,2008-04-04,2008-04-10,2008-04-10,6,189900,189000,2
https://www.viewpoint.ca/cutsheet/202605643/1/1399-Woodville-Road-Lakeville,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202605643/1/1399-Woodville-Road-Lakeville,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202605643/1/1399-Woodville-Road-Lakeville,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202604032/1/1484-Bridge-Street-Kingston,55121248,202604032,1,2026-03-06,,2026-03-06,33,574900,,5
https://www.viewpoint.ca/cutsheet/202604032/1/1484-Bridge-Street-Kingston,55121248,202421895,1,2024-09-11,2024-12-18,2024-12-19,98,578700,550000,2
https://www.viewpoint.ca/cutsheet/202604032/1/1484-Bridge-Street-Kingston,55121248,202208997,1,2022-05-04,2022-05-12,2022-05-13,8,470000,475000,2
https://www.viewpoint.ca/cutsheet/202604032/1/1484-Bridge-Street-Kingston,55121248,201611905,1,2016-06-03,2017-04-13,2017-04-13,314,189900,185000,2
https://www.viewpoint.ca/cutsheet/202604032/1/1484-Bridge-Street-Kingston,55121248,6058751,1,2014-09-25,,2016-05-31,614,199500,,1
https://www.viewpoint.ca/cutsheet/202604728/1/3199-Brooklyn-Street-Weston,55092902,202604728,1,2026-03-17,,2026-03-17,22,187000,,5
https://www.viewpoint.ca/cutsheet/202604728/1/3199-Brooklyn-Street-Weston,55092902,202525222,1,2025-10-06,,2026-01-07,93,225000,,1
https://www.viewpoint.ca/cutsheet/202604728/1/3199-Brooklyn-Street-Weston,55092902,202001521,5,2020-01-28,2020-09-28,2020-09-28,244,30000,22000,2
https://www.viewpoint.ca/cutsheet/202605804/1/319-Brow-Of-Mountain-Road-Centreville,55041875,202605804,1,2026-03-30,,2026-04-06,9,449000,0,6
https://www.viewpoint.ca/cutsheet/202605804/1/319-Brow-Of-Mountain-Road-Centreville,55041875,202019123,1,2020-09-17,2021-04-15,2021-04-21,210,269000,262000,2
https://www.viewpoint.ca/cutsheet/202605804/1/319-Brow-Of-Mountain-Road-Centreville,55041875,201809652,1,2018-05-01,,2018-08-13,104,235000,,3
https://www.viewpoint.ca/cutsheet/202605804/1/319-Brow-Of-Mountain-Road-Centreville,55041875,201723131,1,2017-09-09,,2018-03-10,182,279000,,1
https://www.viewpoint.ca/cutsheet/202528486/1/516-Burgess-Mountain-Road-Woodville,55541775,202425780,1,2024-10-31,,2025-12-31,194,585000,,3
https://www.viewpoint.ca/cutsheet/202528486/1/516-Burgess-Mountain-Road-Woodville,55541775,202210370,1,2022-05-16,2022-06-03,2022-10-16,18,460000,485000,2
https://www.viewpoint.ca/cutsheet/202528486/1/516-Burgess-Mountain-Road-Woodville,55541775,202113996,1,2021-06-04,2021-08-29,2021-08-31,86,399900,412900,2
https://www.viewpoint.ca/cutsheet/202606535/1/668-Whitman-Road-Millville,55543573,202606535,1,2026-04-07,,2026-04-07,1,429900,,5
https://www.viewpoint.ca/cutsheet/202606535/1/668-Whitman-Road-Millville,55543573,202527662,1,2025-11-10,,2026-04-01,142,429900,,1
https://www.viewpoint.ca/cutsheet/202606535/1/668-Whitman-Road-Millville,55543573,202504825,1,2025-03-13,,2025-07-13,122,429900,,1
https://www.viewpoint.ca/cutsheet/202606535/1/668-Whitman-Road-Millville,55543573,202419878,5,2024-08-16,,2024-11-12,88,39900,,1
https://www.viewpoint.ca/cutsheet/202605739/1/39-Beattie-Drive-Windermere,55320055,202605739,1,2026-03-30,,2026-03-30,9,170000,,5
https://www.viewpoint.ca/cutsheet/202605897/1/41-Olympic-Avenue-New-Minas,55346985,202605897,1,2026-03-30,,2026-07-30,9,214900,,5
https://www.viewpoint.ca/cutsheet/202605301/1/22-Caldwell-Avenue-Kentville,55045934,6035377,1,2007-09-24,2007-10-10,2007-10-10,16,249900,247000,2
https://www.viewpoint.ca/cutsheet/202603159/1/736-Cambridge-Road-Cambridge,55162564,202603159,1,2026-02-20,,2026-03-30,47,299900,,5
https://www.viewpoint.ca/cutsheet/202603159/1/736-Cambridge-Road-Cambridge,55162564,202523549,1,2025-09-17,,2026-02-20,156,309900,,1
https://www.viewpoint.ca/cutsheet/202606468/1/363-Canaan-Avenue-Kentville,55254882,202606468,1,2026-04-07,,2026-04-07,1,300000,,5
https://www.viewpoint.ca/cutsheet/202606468/1/363-Canaan-Avenue-Kentville,55254882,202008360,1,2020-05-22,2020-07-28,2020-07-30,67,149900,145000,2
https://www.viewpoint.ca/cutsheet/202606468/1/363-Canaan-Avenue-Kentville,55254882,201811688,1,2018-05-18,2018-06-27,2018-06-28,40,110000,106500,2
https://www.viewpoint.ca/cutsheet/202605140/1/165-Canaan-Mountain-Road-Canaan,55497788,202605140,1,2026-03-23,,2026-03-26,16,534900,0,6
https://www.viewpoint.ca/cutsheet/202605140/1/165-Canaan-Mountain-Road-Canaan,55497788,202004433,1,2020-03-10,2020-03-20,2020-03-20,10,299000,288000,2
https://www.viewpoint.ca/cutsheet/202605140/1/165-Canaan-Mountain-Road-Canaan,55497788,6052759,1,2013-05-01,2013-07-12,2013-07-12,72,210000,210000,2
https://www.viewpoint.ca/cutsheet/202605140/1/165-Canaan-Mountain-Road-Canaan,55497788,6050796,1,2012-05-02,,2012-11-02,184,255000,,1
https://www.viewpoint.ca/cutsheet/202605140/1/165-Canaan-Mountain-Road-Canaan,55497788,4597063,1,2012-05-02,,2012-11-02,184,255000,,1
https://www.viewpoint.ca/cutsheet/202605920/1/567-Canard-Street-Lower-Canard,55518948,202605920,1,2026-03-30,,2026-03-31,9,749900,,5
https://www.viewpoint.ca/cutsheet/202605920/1/567-Canard-Street-Lower-Canard,55518948,202428258,1,2024-12-11,,2025-10-01,294,769000,,3
https://www.viewpoint.ca/cutsheet/202605920/1/567-Canard-Street-Lower-Canard,55518948,6058167,1,2015-03-02,2015-04-02,2015-04-02,31,299000,250000,2
https://www.viewpoint.ca/cutsheet/202605920/1/567-Canard-Street-Lower-Canard,55518948,6057261,1,2014-06-17,,2014-12-16,182,299000,,1
https://www.viewpoint.ca/cutsheet/202605920/1/567-Canard-Street-Lower-Canard,55518948,6055527,1,2013-08-27,,2014-06-19,296,330000,,1
https://www.viewpoint.ca/cutsheet/202602308/1/1451-Cape-Split-Road-Scots-Bay,55000251,202602308,1,2026-02-06,,2026-02-06,61,469000,,5
https://www.viewpoint.ca/cutsheet/202602308/1/1451-Cape-Split-Road-Scots-Bay,55000251,202118743,1,2021-07-19,2021-08-11,2021-08-11,23,249900,185000,2
https://www.viewpoint.ca/cutsheet/202602308/1/1451-Cape-Split-Road-Scots-Bay,55000251,201719454,1,2017-07-27,,2017-11-01,97,159900,,1
https://www.viewpoint.ca/cutsheet/202602308/1/1451-Cape-Split-Road-Scots-Bay,55000251,6033601,1,2006-05-19,2007-04-02,2007-04-02,318,79900,55000,2
https://www.viewpoint.ca/cutsheet/202605781/1/40-Cherry-Lane-Wolfville,55376644,202605781,1,2026-03-30,,2026-03-30,9,450000,,5
https://www.viewpoint.ca/cutsheet/202605781/1/40-Cherry-Lane-Wolfville,55376644,201903855,1,2019-02-28,2019-03-15,2019-03-15,15,205000,197000,2
https://www.viewpoint.ca/cutsheet/202605781/1/40-Cherry-Lane-Wolfville,55376644,6059109,1,2015-05-05,2015-05-22,2015-05-22,17,187500,180000,2
https://www.viewpoint.ca/cutsheet/202605781/1/40-Cherry-Lane-Wolfville,55376644,6032733,1,2006-10-10,2006-10-23,2006-10-23,13,165000,162500,2
